tweet_id,sentiment,status
1753648500,neutral,sid88 also unitechy
1753648658,relief,a_web_designer lookin good mate
1753648714,worry,hey write yet little girl middle ride
1753648770,worry,gonna go outside daddy gonna take ride new triumph
1753648811,worry,listening dead ocean draculatron actually listened twice row short pleasing
1753648822,love,listening mendelssohn italian lovely
1753648888,neutral,hubby arrived getting ready
1753648894,fun,notebook marvellous film
1753648923,neutral,loong day bed cuddling watching south park yay bday bbq tomorrow wait
1753648935,fun,follow follow simple
1753648951,neutral,watching zdf great andrea back last
1753648969,enthusiasm,lazy sunday finally
1753649007,neutral,jussinen gone back see anything obvious know apple store today anyway
1753649013,love,amandabynes heey awsome god bless
1753649014,happiness,amy meredith soccer team well also news soccer team aswell xx
1753649099,empty,got vinn0sx
1753649143,worry,pcsketch motorcycle sale road mind stupid get summer 5 month away
1753649145,happiness,seantherobot good evening
1753649181,neutral,elizapatricia pair fringe tuesday smell like win imo well
1753649220,love,yay happy mother day fb
1753649237,happiness,heading theatre show tonight exited
1753649240,hate,http twitpic com 4wsjr leisure bay beach see pic uploaded last time grr
1753649317,neutral,theemzi hï ½rlich
1753649371,love,kaushal bit curious much pay
1753649397,happiness,busy fun mother day thanks got wanted wii fit yay
1753649469,worry,meshel_laurie sorry hear horrible weekend get better keep smiling
1753649489,neutral,watching basement jaxx set radio one site
1753649533,happiness,awake husband snoring faintly side happy
1753649535,happiness,new slipper piggy cute warm
1753649571,happiness,excited rove tonight jennifer garner gina riley
1753649578,neutral,vradio take backstreet boya put silk mc hammer pant sgt pepper beatles coat lame music smap
1753649579,neutral,rain
1753649581,happiness,lara thank much 4 ff recommend
1753649583,fun,nice one hahaha thanks last night lt 3
1753649584,neutral,verwon thanks sharing anything coffee good big fan live w
1753649625,neutral,evertb gather still asleep
1753649654,relief,last day lonesometown
1753649695,neutral,issacfourth haha dork sound yummy share
1753649733,relief,go church hallelujah
1753649746,surprise,r 5am tweet oakleafchurch people oh right opened houseofrock last night still bed
1753649775,happiness,goldenfish00 thxx bathroom said
1753649777,enthusiasm,susie_nutbar good morning twittertakeover
1753649813,neutral,jodies played sims till daddy picked yesterday basically social time
1753649909,love,ninjafanpire 1600th tweet go w one talk 3am morning lol lt 3
1753649920,happiness,ever pointless argument drunk mum drunk nan drunk mum bf dinner fun time round hahah
1753650000,worry,hanster7705 yeah tragic need haircut
1753650068,worry,suffering restless leg butt syndrome
1753650116,love,im home dinner mum delicious nice good time happy mother day mum
1753650126,love,omg luv u guy thanks keepin entertained awake
1753650191,happiness,sarahjacinta thanks
1753650234,worry,right caffeine level topped hour revision f1 time mon
1753650267,love,blogtv fun wait til next time
1753650268,love,quot anything lovee quot daniel schuhmacher
1753650269,happiness,beer pong 6am jess
1753650318,neutral,zuppalizzle come friday teach
1753650378,happiness,lemonjat hehe funny midget thing cheer alex wave germany right spain
1753650408,happiness,happy theblackqueen even make laundry wonderful
1753650474,worry,mariahcarey
1753650476,empty,rssanborn game wanted clarify
1753650489,love,arjbarker excited touring idea seeing tomorrow
1753650535,sadness,epic fail know epic fail
1753662211,love,good day driving mountain visiting katie eating chip amp fudge stocking lovely smelling soap
1753662239,love,vene2ia yvonne thanks 4 ffrecommend lovely profile photo agree w u quot sleep quot lol 5 46
1753662309,love,saw new star trek movie yesterday twas good quiet day today gym lunch
1753662338,happiness,iam eating pizza want haha
1753662342,relief,two day country victoria stress gone think left
1753662439,love,mikealeonetti thank
1753662445,worry,home spending day catching old pal
1753662648,relief,fnyc least getting closer normal bedtime enjoy trip keep u updated sweet dream
1753662668,worry,want u know like u hun j p u know go back
1753662786,neutral,morning everyone
1753662830,worry,dina_vinson need worry side
1753662946,happiness,meshel_laurie father lucky man sound like fighter
1753662949,worry,meech13 oh love sunday morning like mum made scrambled egg toast
1753662966,neutral,franco made breakfast mom trying cut strawberry safe knife fb http twitpic com 4wsmw
1753663023,happiness,dinner family watching wild child car
1753663029,neutral,flying falling getting distracted missing ground
1753663308,happiness,feeling higher mt
1753663309,neutral,chillin
1753663370,worry,getting shit together leaving work going bed
1753663372,worry,plopped twice twice http plurk com p svs0y
1753663484,enthusiasm,masterballerina yeah teased bit buying red hair extension btw
1753663501,neutral,woke uhuru
1753663512,neutral,sylserra please let know found like know well although handy mobile
1753663521,worry,alexa_chung oh get well soon alexa take rest
1753663528,happiness,jay z bros back prom
1753663621,neutral,ivanaf oh would riveting tv trip break room coffee toothpick eye keep open
1753663622,happiness,morrning last day random awesome weekend gonna round style good timezz
1753663672,worry,orange vitamin water 10 new addiction u try
1753663731,sadness,emo moment many tear love family
1753663736,happiness,welcome twitter hoped long saw light joined u
1753663760,relief,enjoying sun daddy learning exam watching gilmore girl
1753663778,neutral,happy mother day mother including mom mom 4 legged kid
1753663795,neutral,london last night give hour amp sure appear
1753663805,relief,home go sleep goodnight twitter world
1753663881,love,happy mother day gr8 day kid amp mum
1753663915,love,basically listened miley cyrus fourteen hour love
1753663966,love,love quot good girl go bad quot
1753664061,happiness,paula_mcfly haha yeah heard leicester home self movie candy pizza amazing evening
1753664108,love,good see family good day today
1753664124,surprise,omg madness came radio
1753664163,love,hi twit friend happy mother day beautiful amazing mother
1753664188,worry,chilling room computer
1753664306,neutral,name writen like chesca
1753664326,neutral,looking new picture twitter background help little
1753664369,happiness,packing trip ascari track thank bacardi
1753664442,love,cocofontana watch soon love new york sweet lookout
1753664548,hate,like hear cool make cool logic
1753664558,relief,watched gossip girl dan funny haha
1753664594,happiness,good morning
1753664608,relief,ste1987 relax relax relax bit bbq today maybe
1753664630,hate,hate em get dragged least beautiful day
1753664697,neutral,stevelangton yes clearly relished acting together sparking performance milking laugh
1753664724,happiness,celebrating 21st birthday
1753664839,neutral,love song night quot quot brad paisley happy mother day love amp light joy
1753664844,neutral,follow either way really cool tshirts hey x
1753665001,neutral,pre made jelly bradie
1753665055,neutral,say diana wanna burn pic dvd cd http plurk com p svs4c
1753665189,fun,dr_jared guy match cute p visiting la
1753665239,neutral,reese piece ily
1753665242,neutral,good morning chairman board ww youtube com watch v ivfm0pyyucy living thing
1753665270,love,mandybooklover yes act really cringe worthy though find entertaining
1753665295,neutral,slightly later planned gunna get essay done 2day
1753665299,happiness,ninjafanpire anytime match stamen nice warm comfy bed calling screaming name lol night ninja
1753665331,neutral,nikhilnarayanan noticed must leading inventory tracking issue w support standard skus
1753665364,neutral,still making icon
1753665371,happiness,like new trend next http tinyurl com qcy8d4
1753665527,love,happy mother day
1753665541,neutral,hihat7 go setting ipod iphone home screen amp scroll bottom amp find twitterfon setting
1753665564,relief,going bed happy mother day people
1753665568,fun,heycassadee wait see yall friday hope meet u guy would make night even better
1753665618,worry,sunrise blvd east awesome get sleep yay
1753665638,happiness,agonisingnewt morning newt hope well
1753665646,love,franner_tastic aww sweet
1753665728,enthusiasm,letting reach sink thats sure still presenting joint hon owen mon 8pm 10pm amp sat 2pm 4pm
1753665801,worry,great day another one awaits
1753665803,neutral,add dunkin donut menu
1753665861,neutral,collect tv acquired freecycle
1753665866,happiness,sunny feel really well today yippee
1753665900,worry,big bag take well rain coat bad part place live twitter later xx
1753665915,happiness,intellicad perfect thank lt 3 lt 3
1753665927,neutral,chris_bayliss naww go mega
1753665936,happiness,good morning gonna clean house bit maybe clean nothing rest day
1753665967,relief,chillin hangover hollyoaks plate chip sunday morning
1753666015,happiness,good morning everyone
1753666035,enthusiasm,michaelmeloni yes join u require cupcake donation
1753666057,worry,monabarry ohh ok thought going nut maybe pas way back
1753666084,happiness,jasonbradbury nice jet ski testing hope book going well cheer adding got twitter watching gadget show
1753666088,worry,thank yoou twittertakeover
1753666110,hate,discovered cause bug new netplayer 4 build publishing bug fix hopefully new beta tomorrow
1753666153,neutral,nice day http blip fm
1753666190,happiness,listening weightless time low thanks katarinahj making listening
1753666192,hate,
1753666220,sadness,record grand prix skip later watch man u game radio 1 well sport come first
1753666241,relief,gott home work relaxing
1753666245,love,mrsdaughtry happy mother day
1753666256,happiness,finally made qc happy mother day got car
1753678146,love,blokeslib lol trying take old man eh good hehehe cute
1753678185,relief,sunn finnallyy aint slept need sleep
1753678201,sadness,nicsey snap know feeling well
1753678246,worry,spending money trademe hope got bargain
1753678291,neutral,got thru watchin stephenfry bone topping house rerun
1753678335,neutral,johnfoliot think need oil change wash wax every
1753678393,happiness,several day ago great though
1753678401,enthusiasm,brianmcnugget sleep missed fun hey dg let play another brian
1753678426,relief,preparing visit friend gonna watch twilight yay
1753678449,surprise,jasonbradbury mm someone inside brlliant
1753678461,happiness,really enjoying weekend soo much hope u
1753678577,happiness,najiahyahya yeay haha thank much
1753678582,love,hl2run anyone big finger loved
1753678603,worry,want laundry well
1753678686,enthusiasm,morrison come
1753678741,happiness,pleased actually managed run whole 4km mother day classic without stopping
1753678760,surprise,say goodnight good morning
1753678791,love,chilling mcfly last night absoulutely incredible love
1753678802,love,songbuildersuk wow good idea b day yesterday already took present thank anyway
1753678820,love,http snipurl com hq0n1 printed mom amazon gift card happy mother day talk last minute
1753678849,hate,jlamshed sending tweet
1753678855,love,pntbtrkisses lmao still thoroughly enjoying conversation
1753678899,love,really full huge breakfast
1753678918,worry,http twitpic com 4wsst one model photo shoot stacey
1753678984,surprise,hmm needd foodd nd looking forward 2 playing puppy 2 day nd seeing lewishh
1753679073,fun,joined twitter community
1753679101,worry,thanks
1753679107,happiness,sanctuarysunday awesome news leo award sanctuary look like got 4 10 nomintated bad
1753679110,neutral,kawehdashti ahh nice idea already done thank u
1753679145,love,mariahcarey say million plus plus plus time love appreciate choose album day
1753679205,worry,remmber time crisis try iphone
1753679218,happiness,first lie month great house
1753679312,love,walk cloud sweet november lake house
1753679341,happiness,wait make call tomorrow gotta keep moving forward
1753679424,happiness,hypnophil looking bright think sun put appearance guess lawn want cutting
1753679467,neutral,realbillbailey thanks tour booked 4 ticket palace 20th june
1753679502,relief,http twitpic com 4wssx cross jamming x
1753679607,happiness,u welcome thank sharing excellent content
1753679618,neutral,sing everytime
1753679625,love,amazingphil bout gonna today lol
1753679637,neutral,pembsdave classic word roll
1753679727,neutral,elizapatricia tuesday day long still get watch
1753679731,neutral,kfc
1753679764,worry,mother day today school tomorrow full week national testing
1753679765,love,really want see jb3d cant wait thursday
1753679848,happiness,rocknrollqueene loretta_aston welcome twitter let know question would love help
1753679930,relief,aw taxi man going fast mee
1753679966,love,love simple safari http twitpic com full
1753679978,happiness,ruthieor thanks
1753679999,happiness,today going two year best two year ever
1753680041,fun,enjoying mommy day
1753680130,neutral,gfalcone601 hi gi going tonight xx
1753680170,fun,watching finding nemo nephew cute
1753680189,worry,gabexmosh quot done quot
1753680257,worry,njoying sunday netrockers plce learning abt joomla
1753680326,love,perezhilton look smashing darling trent reznor really getting married want rip mariqueen fake boob _
1753680364,love,happy mommy day mother world
1753680399,hate,uniqueguitarist parent teacher thing yesterday boring going skl saturday lol
1753680463,love,anticipation making cup tea agreeing must happen awesome
1753680467,fun,lot revision today toniight
1753680482,neutral,xo_mcflyandjb okay x
1753680490,fun,megatronn drinking alone working til 10 pm relaxing made better adding one fun person laugh
1753680545,happiness,myapplestuff oh cute uniteddogs com poppy
1753680565,worry,f1tailpipe_com thanks
1753680578,happiness,redheadlori happy mother day
1753680586,worry,lewisking like
1753680615,neutral,cfsam 7pm early dat 4pm time
1753680682,happiness,uploading photo myspace musical
1753680689,happiness,officialtila tilaa make feel special haha hater day
1753680705,neutral,thanks new work arrive week
1753680706,happiness,weetabix choco milk yum
1753680796,fun,forest nina heavy wind reminded need set turbine free electricity
1753680798,neutral,hypnophil oh hiya phil well ta hope u
1753680804,relief,aww thanks indeed graduating friday 4 final stand freedom teach america law school
1753680881,happiness,pegel cape ya keliling totally awesome amazed temple culture ambience truly amazing thailand
1753680891,neutral,watching pineapple express seriously thinking used real weed movie
1753680892,relief,finally home big travelling ahh time realx
1753680911,worry,gfalcone601 dont think tour went fast
1753680917,happiness,toast morning
1753680920,love,happy mother day mother time hit hay much love tweeps
1753680980,neutral,kirsty_h_99 good still enjoying fryeffect
1753681038,neutral,cleaning house going 3 see friend
1753681183,worry,llc1983 thanks
1753681252,surprise,bunnyc saw hmm sexy nice twin
1753681265,surprise,uniqueguitarist ment hw going happen ill pray tia rose shower sh http bit ly vmv6u
1753681288,worry,guess getting l8r twit
1753681366,neutral,dkmatai let hope pray go wiser way dkmatai let hope pray go wiser way http bit ly tzxqn
1753681369,happiness,last week school final yes
1753681414,worry,perfect thank enjoy sunday work
1753681427,neutral,eimajuno hey sorry absolutely understandable poking little
1753681446,love,like first broadcast supitsemily
1753681449,happiness,mileycyrus think fun gotta hide defend enemy fun huh
1753681460,surprise,say rol
1753681489,worry,cut slice cheese cake make everything better
1753681498,love,happy mother day mommy
1753681507,happiness,jonbongato haha interesting haha
1753681515,love,sun attempting increase effort ala cannot said see bath couch amp book immediate future
1753681585,fun,hmm birthday tomorrow fun
1753693839,happiness,ganga108 pleasure great recipe
1753693922,relief,mcgiff thanks sharing
1753693932,happiness,woo hoo sun outside might able get sunset shot tonight finger crossed
1753693995,happiness,sexysapphire thanks love
1753694010,enthusiasm,raining cat dog gda sk today look nice though window
1753694076,enthusiasm,kiwi_from_hell sporkess monday
1753694083,happiness,thank playing moment ago actually different even chill version spooky haha
1753694151,relief,kjarrett thanks tweeting useful set ref middle adding chapter editing
1753694175,love,awesome beer pong party house yard tonight going sun rising officially b
1753694190,enthusiasm,2 hour find good star trek film j j really ticket cost 9 euro hope worth
1753694274,neutral,headin church
1753694279,fun,first mom day mom im long island see mommy lt 33 happy mother day
1753694301,neutral,offline tweet later
1753694327,neutral,buying pretty shiny bead thing feel quite http livejournal com 1473318 html
1753694383,neutral,britt_uh_knee
1753694388,happiness,buongiorno woke italian lunch
1753694398,love,really enjoyed podcast jasonsantamaria 1st time listenening show def listen
1753694411,happiness,enjoying quot gear war quot pc game really good
1753694437,neutral,looking pix seems like everyone good stuff almost wish nice time
1753694445,worry,good night set twitter thing new expect come handy
1753694477,surprise,gfalcone601 im soo excited
1753694584,love,breakfast morning slow living noice beautiful sunny autumn day drove back melb via daylesford
1753694596,relief,mother day breakfast getting back work back rail
1753694667,enthusiasm,hour til lunch wait ima go
1753694691,surprise,hated writing made academic adviser
1753694697,sadness,hot shower make everything better need sumbody tuck ugh miss gramma
1753694701,happiness,thank link cool see monday
1753694730,happiness,omg finished history childrens book need 2 make pretty print im done whoo
1753694766,worry,another note geodefense easy onwards medium map whole world pain awaits exploration
1753694774,worry,hoping hear soon
1753694783,surprise,tinchystryder going big weekend cant wait see u x
1753694791,hate,lisahopecyrus sry twitterfon kinda shit stay tweetie world unfair always pay good stuff
1753694882,neutral,http twitpic com 4wsxi w demo aero wheel cut like knife u hear coming passing left
1753694902,fun,enjoyed yesterday star trek awesome movie great actor prefer karl urban dr leonard quot bone quot mccoy live long prosper
1753694912,happiness,dorothyjburt well nothing flash different chocolate 4 change good 2 meet u yesterday gr8 atmosphere amp discussion
1753694925,love,aww skyelikeupthere loove
1753694946,happiness,walk home look amazing
1753694961,love,love mom going greece summer
1753694976,relief,cssglobe thanks alen seems submit community news error must prove
1753695005,fun,monabarry yeah whatever mean chatting night lol
1753695052,love,2 date go done booking first tour anyone wanna help find show around nyc june 2 june 4 thanks
1753695058,love,happy mother day
1753695130,happiness,good morning 12 00 think time breakfast
1753695135,fun,aditya page genny rescue
1753695156,neutral,from10to300mm gut
1753695158,neutral,jbgreece yeh little
1753695235,happiness,steviewynn good morning favourite today
1753695370,neutral,xb4byfac3x 6
1753695480,sadness,went shopping sport tour yesterday garley funny need brunch shower
1753695513,worry,peddlee haha could u dun eat properly rt see lar go take medicine
1753695517,neutral,coming year wil said yes would good
1753695551,neutral,saurabh ok yes infact chatted earlier n00b well
1753695577,worry,mellalicious fey 30rock title film sound bad inbruges funny indie little euro city hitman gone bad tale
1753695582,worry,rofl im glad haha yeah tew usually get time spend time twitter
1753695591,love,hey thanks following love name thats im going name son
1753695598,happiness,sarah mcglaclan song background please donate jpnnbak fund quot dinero cable bill quot think make
1753695691,hate,watching eat hotdog gross drunk annoying trying really hard glre
1753695696,love,http twitpic com 4wsy6 beauty going
1753695736,neutral,sleepydumpling yeah fine raid thing excepting liquor cheese amp bacon ball
1753695855,empty,going al need check one store hope find thing looking
1753695869,neutral,grabbing coffee making mom breakfast
1753695932,hate,hate gut
1753695939,happiness,first sleep spending day mom since mother day might even chinese
1753695942,neutral,loisheilig welcome picked slack last day turn get
1753695944,relief,back feeling ill extremely busy week happy mother day mama
1753695983,neutral,cocabeenslinky morning garden getting air
1753696004,happiness,lady gaga poker face acoustic really really good really sing
1753696021,love,exchange story gone yaay sweet charity
1753696068,happiness,good time must sleep lol gym amp dance rehearsal like 5 hour
1753696119,happiness,mattcampagna know update really amusing prop auction much baseship bed go
1753696224,love,nice brunch bay thank god mommy
1753696231,neutral,thankyou btw leave town 7 really hope could see next time ya ra skrg sempit bgt sih waktunya ya
1753696241,neutral,pilate tweet soon
1753696250,sadness,simple greeting unexpected people actually lighten mood ever happen
1753696286,fun,please settle cheap cider meeting deadline seen new blog ww com
1753696334,love,happy mother day mother
1753696336,worry,still got home ready go sleep
1753696349,happiness,ggeastldn im cool cant wait hear story xoxo
1753696359,happiness,good morning fabulous morning
1753696401,love,going eat pasta bake favourite food later going flea market jadirox lilime
1753696441,worry,josepicardo ahh okay make sense start preparation
1753696453,happiness,sassij good hear morning
1753696516,worry,death like see boy leather go every year brilliant atmos
1753696567,happiness,time revision listening direngrey album non stop day
1753696593,neutral,cause old mate hehe
1753696595,neutral,hem cï ½n ai n ï ½y ï ½i b ng quï ½ bibi c nhï ½ trï ½i cï ½y
1753696628,neutral,day like today thankful mom teaching proverb 6 20 23 thankful twitter love planit1
1753696649,happiness,mum really happy pretty small present oh wow tomorrow test one present one pasta
1753696650,enthusiasm,surveying new lawn upstairs window
1753696727,fun,going watch dvd hubby eagle eye twit u 2morrow cia
1753696778,happiness,littlefletcher saw play amazing
1753696837,happiness,2 day till birthday hope weather good best good thursday friday otherwise il scream happy b day
1753696850,happiness,singing along mychem
1753696862,relief,jennaiswriting got deal
1753696905,worry,saliwho morrissey cure jealous slash tyre way hope enjoy wish go way
1753696934,neutral,im confused
1753696942,sadness,finally found new flat
1753696963,neutral,new twitter background
1753696967,happiness,b50 heheh qualifying pretty exciting tho
1753697008,fun,chillin listening tune
1753710423,love,sun changing default icon plan
1753710535,fun,hanging cousin house getting manicure pedicure beauty sleep
1753710549,surprise,curiousmike maybe wednesday
1753710573,relief,http skipall com 8p png come apart easy enough
1753710831,love,pinkbunny69 c excuse love bein comfy
1753710843,love,went short flight around geelong waterfront surprised well handled still exhausted last week meetup
1753710920,happiness,kimmimcfly think start 7 30 david archuleta might throw glitter aha xx
1753710925,happiness,http twitpic com 4qfl3 haha love
1753710950,love,happy mother day havent got mom present yet print amazon gift card http snipurl com hq0n1
1753710959,happiness,hairboutique thanks btw men hairstyle right growing hair long anyway hope good weekend
1753710972,neutral,actually woke going attempt see 17 natalyy
1753711004,happiness,haha gunna go buy whole bunch emo punk clothes
1753711019,neutral,changed h p number go online msn messenger see
1753711031,neutral,prmack community news sometimes accept guest post moment
1753711074,neutral,brandensilva friend wanted try yesterday failed whole net thingy worked fine
1753711113,neutral,morning sorry missing tweet yesterday damohopo today
1753711210,empty,want top say ww com
1753711224,empty,hoping mom like pamper gift sent
1753711308,relief,sabrinanorris lushh wernt managed keep lol aww amazing xx
1753711321,neutral,allyeska mum asked u thank introducing u kenny mother day dinner
1753711335,neutral,leave citeh jersey
1753711385,sadness,nothing really going well however currently there nothing else look forward may aswel make best
1753711481,happiness,meditate feel vast vast know think
1753711558,enthusiasm,alucinari support student
1753711562,sadness,ezrabutler headache morning instead
1753711601,fun,learning play guitar one best thing done boredom
1753711605,love,oii oii hope run go went well whenever get message love youu
1753711667,love,xxfriendxx amazing happy enjoy sunday xx
1753711724,surprise,read lactose stuff eat hard cheese lactose jump joy rainy day yay
1753711756,neutral,wychbury song called toothpaste kiss quite liked
1753711872,fun,hope mum wonderful day kid know got game d weight wii fit woo hoo
1753711981,happiness,wake x x tired moment listing music make happy let wake
1753711985,neutral,brianna liked braid guess whole relationship story metaphor sure hell confused
1753712018,fun,busy exam week coming always look bright side life whistle
1753712021,fun,rssanborn true depends couple personally found adding increased fun amp increased bond
1753712045,love,marko got fight outside tonight rather entertaining
1753712252,empty,matt_d_ happy birthday
1753712282,neutral,sunday sunshine track http blip fm 5z7cg
1753712345,neutral,difference today going go shower get ready
1753712346,neutral,slowly gettin follower slowly
1753712356,fun,ahhaa gunna get straight back
1753712371,relief,skdev left people complete
1753712554,neutral,bruxels 12 02 home really tired end song
1753712697,relief,flu allergy matter try squeeze sundayy
1753712790,happiness,listening prima j rockstar dang
1753712824,neutral,http bit ly s7hqe translate language
1753712825,worry,brief preview http bit ly omg james creepy role scared
1753712868,happiness,picked jesse lacey kevin devine grace read bootleg net acoustic tour really good
1753712898,sadness,even mile mile apart still holding heart 4 day jonas brother 3d concert experience w candice
1753712928,surprise,drrus ru
1753712955,neutral,eating breakfast drinking coffe strong coffe
1753712968,fun,hahaha cartoon go virl com monster nice detail good shadow realistic tonsil
1753712986,love,happy mother day mommy
1753713092,happiness,miraihl sound like great day enjoy
1753713122,love,mariahcarey u go mariah never listen hater fan long grateful ur music wait 4 album
1753713193,happiness,westend enjoying sun
1753713194,worry,get lot sleep last night good thing reading
1753713210,worry,http twitpic com yeah well thanks blush
1753713269,surprise,hatz94music happy mother day tell ur mom awesome madre amp great example archuleta familia
1753713283,neutral,thewinevault oh know back plan
1753713288,happiness,good morning tweeple sun
1753713318,happiness,happy mother day yummy mummy twitter
1753713337,love,debbiefletcher nice mothersday give chocolate
1753713346,happiness,ok done sunday morning finding time enjoy sunny day
1753713396,relief,sitting sunny balcony learning dutch exam
1753713450,worry,feel rather cheery despite stuck indoors day revising
1753713454,happiness,6am sunday going meet mom breakfast beach
1753713455,fun,thesimshub going kill person went manchester kidding want police door
1753713473,surprise,american pie forever watching right running naked around street would would
1753713502,happiness,famous houston take look http gd ysah
1753713523,love,happy mother day
1753713528,surprise,serbiangoddess hmm ok next time see il get explain whole process haha
1753713543,happiness,good morning everyone
1753713575,love,love random act kindness laughter
1753713579,sadness,2 day all4web still tired
1753713728,neutral,giblahoj sweet
1753713732,happiness,enjoyed new star trek movie last night want see ready work sunday blah
1753713812,worry,happy birthday great grandmother bad news good day gt lt ame living
1753713879,worry,feeling effect party last night drank far much 2 chicken burger one lamb burger dance fair bit tho
1753713902,love,surely vote allisonofficial
1753713907,worry,lovee ny getting breakfast gonna go mimis soo tiredd missing odee love
1753713922,happiness,senior ball hella fun good night
1753713928,neutral,hey hey get ticket time low aussie kay ww myspace com destroyallines yup go get ticket
1753714030,neutral,good morning iï ½m soo tierd
1753714066,love,happy mother day show love beautiful amazing mom lt 3
1753714074,neutral,duckraces bath quite work especially duck polar bear seal amp whale
1753714086,neutral,5 03 morning think time went bed goodnight everyone http tumblr com xaj1qz8v3
1753714097,surprise,see everyone going facebook 3 month ago
1753714138,empty,nothing time got home yah
1753714197,worry,http snipurl com hq0n1 printed mom amazon gift card happy mother day talk last minute
1753726676,happiness,danielradcliffe nice see tweeting sunday 10th may celebrating mother day today nice yer mom
1753726680,happiness,got home another wonderful night
1753726692,happiness,devyra haha love hmm lol need good band
1753726708,neutral,well java atleast im still working php solution
1753726733,enthusiasm,nybabe way nab youngster go best friend swears younger men apparantly go longer
1753726760,happiness,made south korean email pal happy
1753726764,happiness,happy mother day mom
1753726866,love,melissagreen http twitpic com 4wsk3 cute
1753726877,fun,dannymasterson honesty much sorry resist
1753726891,worry,inesthefreak wtf polyvore enjoy though
1753726950,love,stephaniepratt love song lol amazing steph xoxo
1753727054,happiness,nighty night ya tweet dream
1753727056,happiness,snarkattack kicking incredibly old schoolï ½ whole heartedly approved
1753727095,sadness,mialotta u feel shit nerve tripped plastic telescope 6 40 fell wall head still hurt
1753727121,neutral,village may bag packed ready bring back home made goody
1753727132,worry,mcflyinggirl omg book soo funny
1753727133,love,soo happy finally kean cipriano replied chat message hope fake
1753727134,happiness,good morning looking forward listening prodigy radio 1 big weekend brought album yesterday p amaize tbqh x
1753727147,sadness,forgive good lord time knew wat except mighty oracle amp ing care fully support
1753727152,hate,chocoshabi going ask waldi hope make new keyword
1753727250,happiness,good morning finally day sunshine summer hol away watch sun x
1753727281,happiness,singapore warm blast already
1753727345,relief,star trek disappoint 5 star
1753727357,neutral,typing message
1753727373,fun,changed picture profile friendster
1753727431,neutral,fish chip din din
1753727482,happiness,hello everyone im sitting rocking 9412 sam air best classic rock station twitter
1753727565,love,wishing mother happy mother day love ya
1753727577,love,burt_e honour friend http bit ly lhgz2
1753727579,happiness,leowolfe haha night man im sure meet lifetime fact doubt
1753727585,neutral,working hard maybe thats hardly working
1753727587,relief,ok bedtime bonzo got done math homework brain done day nite nite great day
1753727598,happiness,support jessicastrust trust honor mom support matternal health happy mom day http bit ly bpekk
1753727670,happiness,like old day drinkin old spot
1753727716,happiness,cydonian enjoy fancy meal smtimes thr joy u really enjoy food amp lk date world
1753727784,neutral,okay okay sleep realz goodnight wave follower
1753727830,fun,hmm dollhouse sound pretty good http bit ly think ima download try watching
1753727872,neutral,tell friend tie railing expect tweet tomorrow headache feeling tired
1753727883,worry,
1753727917,surprise,william sharon_williams mike everything mean new lol
1753728016,love,davidarchie need make plan come back uk yest made year love xo
1753728021,love,happy momma day beautiful mom cant wait get pampered tomorrow
1753728048,happiness,beautyholic woohoo retail therapy surprise visit two thing love
1753728061,neutral,woke longest sleep month nice get work done prepped next wk amp free k coming home tonight
1753728077,worry,listening heart aka took last fm 4am need 4 hour loong day tomorrow
1753728080,happiness,http twitpic com pretty damn good friday night
1753728167,worry,pink balloon mum day
1753728173,neutral,sure
1753728192,worry,hey stu see cool family picture jess facebook soo good see
1753728315,sadness,today lonley girl guitar
1753728338,happiness,got home another amazing night
1753728462,relief,last sunday going home
1753728489,happiness,gloomy day stop bliss hope ronaldo score derby match today
1753728508,happiness,wow_its_sarah congrats sarah thats awsum
1753728561,neutral,yay short stack episode 20 recorded tuesday
1753728637,neutral,think still one one six year though moore law taken account
1753728704,love,yes getting sky back wednesday waiting week
1753728755,neutral,sanctuarysunday forget post forum fb mission success
1753728779,love,happy mother day mother
1753728780,happiness,ok peep good morning going bed hit later
1753728843,worry,sandwich work
1753728858,love,wow weather amazing today
1753728859,neutral,sarahjacinta hehe expert eh
1753728925,happiness,11hunabku11 swine flu victim unite http oinkflu info
1753728950,happiness,dahntay omg dunk dampier massive big ups love
1753728953,worry,training stud life fost tiberiu lovin la noi aflat ca sunt imbecili tot fun
1753728963,worry,hat slightly unexpected yet successful end day night
1753729055,love,auntiegail say today picking hi vi kid say auntie gails childminding service xx
1753729074,worry,damohopo headbutt anyone know anyway ok today football today
1753729099,happiness,partying study room
1753729116,love,happy mother day mom especially wonderfuly mommy
1753729123,empty,arjbarker effort though http bit ly
1753729161,love,happy maders day
1753729194,neutral,might hav cost u history essay
1753729198,empty,back busy xd wirting star love 400 page xd listenint afh tv
1753729221,worry,thought spock sign looked bit weird turn zachary quinto hand glued still hot
1753729230,fun,life funny ironic time
1753729244,worry,zoziekins acsm think one one kept comfort bedroom yes
1753729265,surprise,yeah exactly fan overpower hater anyday u know wat wat u wnt dnt even care anymore know truth
1753729291,love,mcsavedmylife thank dedication lamb unparalleled also true lamb dedication unparalleled
1753729302,happiness,way see grandparent
1753729311,happiness,retweeted jesus post made laugh worry code
1753729365,happiness,taking dad law sunday stroll old leigh beautiful morning say hi morris lol http twitpic com 4wt8k
1753729382,neutral,blogging cleaning chatting listening phoenixfm
1753729451,neutral,woke
1753729458,surprise,hopeful
1753729461,neutral,thewinevault thanks seriuosly back plan
